Harga,title,Kecamatan,Kota,lat,long,Tipe Properti,K. Tidur,K. Mandi,Luas Tanah,Luas Bangunan,Carport,Listrik,K. Tidur Pembantu,K. Mandi Pembantu,Lantai,Kondisi,Garasi,furnishing,TahunRumah,kategori_harga
2150000000.0,Di Jual Rumah Siap Huni di Cluster Asera Harapan Indah Bekasi,Harapan Indah, Bekasi,-6.1817523,106.9736839,rumah,3.0,3.0,144.0,157.0,0.0,2200.0,1.0,1.0,2.0,bagus,0.0,unfurnished,2.0,harga tinggi
2150000000.0,Di Jual Rumah Siap Huni di Cluster Asera Harapan Indah Bekasi,Harapan Indah, Bekasi,-6.1817523,106.9736839,rumah,3.0,3.0,144.0,157.0,0.0,2200.0,1.0,1.0,2.0,bagus,0.0,unfurnished,2.0,harga tinggi
1200000000.0,"Dijual Rumah Harga Ekonomis Murah Di Cluster Taman Sari, Bekasi",Harapan Indah, Bekasi,-6.1817523,106.9736839,rumah,3.0,2.0,126.0,94.0,0.0,1300.0,0.0,0.0,1.0,bagus,0.0,unfurnished,0.0,harga rendah
1550000000.0,Rumah 2 lantai cluster Samata Harapan indah Bekasi,Harapan Indah, Bekasi,-6.1817523,106.9736839,rumah,2.0,3.0,114.0,228.0,0.0,2200.0,1.0,0.0,2.0,bagus,1.0,unfurnished,2.0,harga tinggi
1250000000.0,Di Jual Rumah di Vasana Harapan Indah 2,Harapan Indah, Bekasi,-6.1817523,106.9736839,rumah,2.0,2.0,108.0,69.0,0.0,2200.0,1.0,0.0,1.0,bagus,0.0,unfurnished,5.0,harga rendah
168000000.0,"Rumah Subsidi Murah , Dinding Dobel Hebel",Harapan Indah, Bekasi,-6.1817523,106.9736839,rumah,2.0,1.0,60.0,29.0,1.0,1300.0,0.0,0.0,1.0,baru,1.0,unfurnished,0.0,harga sangat rendah
1400000000.0,"Dijual Rumah Di Cluster Ifolia, Harapan Indah, Bekasi",Harapan Indah, Bekasi,-6.1817523,106.9736839,rumah,3.0,1.0,144.0,77.0,0.0,2200.0,1.0,1.0,1.0,bagus,0.0,unfurnished,0.0,harga rendah
799000000.0,DiJual Rumah 2 Lantai full Harapan indah 1,Harapan Indah, Bekasi,-6.1817523,106.9736839,rumah,3.0,2.0,77.0,140.0,0.0,3500.0,1.0,0.0,2.0,bagus,0.0,semi furnished,0.0,harga sangat rendah
779000000.0,Rumah 2 Lantai SHM eksklusif dekat tol Cakung,Harapan Indah, Bekasi,-6.1817523,106.9736839,rumah,3.0,2.0,54.0,63.0,1.0,2200.0,0.0,0.0,2.0,baru,0.0,unfurnished,0.0,harga sangat rendah
775000000.0,Dijual Rumah Bagus di Harapan Indah Cluster Harmoni,Harapan Indah, Bekasi,-6.1817523,106.9736839,rumah,2.0,1.0,66.0,60.0,1.0,2200.0,0.0,0.0,1.0,bagus,0.0,unfurnished,0.0,harga sangat rendah
2150000000.0,Rumah 2 lantai di Cluster Asera Harapan Indah Bekasi,Harapan Indah, Bekasi,-6.1817523,106.9736839,rumah,3.0,3.0,144.0,157.0,2.0,3500.0,1.0,1.0,2.0,bagus,2.0,unfurnished,8.0,harga tinggi
779000000.0,Cluster 2 Lantai Pinggir Jalan Semi Ruko Nempel Harapan Indah,Harapan Indah, Bekasi,-6.1817523,106.9736839,rumah,2.0,1.0,63.0,53.0,0.0,2200.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,harga sangat rendah
1750000000.0,"Rumah 2 Lantai, SHM, Baru, hadap timur, siap huni di cluster balsa, green ara, kota harapan indah, bekasi",Harapan Indah, Bekasi,-6.1817523,106.9736839,rumah,2.0,2.0,179.0,56.0,1.0,2200.0,0.0,0.0,2.0,baru,0.0,unfurnished,2.0,harga tinggi
750000000.0,Rumah Bagus Siap Huni Di Harapan Indah Bekasi,Harapan Indah, Bekasi,-6.1817523,106.9736839,rumah,2.0,1.0,94.0,75.0,1.0,2200.0,1.0,1.0,1.0,bagus,0.0,unfurnished,22.0,harga sangat rendah
1250000000.0,"Rumah 2 Lantai Sudah Renovasi Semi Furnished SHM di Cluster Thb,taman Harapan Baru,, Bekasi",Harapan Indah, Bekasi,-6.1817523,106.9736839,rumah,5.0,4.0,125.0,136.0,1.0,3500.0,0.0,0.0,2.0,sudah renovasi,1.0,semi furnished,0.0,harga rendah
870000000.0,Dijual Rumah Siap Huni Termurah di Harapan Indah Bekasi,Harapan Indah, Bekasi,-6.1817523,106.9736839,rumah,3.0,2.0,94.0,70.0,1.0,1300.0,0.0,0.0,1.0,bagus,0.0,unfurnished,7.0,harga rendah
1500000000.0,Dijual Rumah di Neo Vasana Harapan Indah 2,Harapan Indah, Bekasi,-6.1817523,106.9736839,rumah,2.0,2.0,126.0,80.0,0.0,2200.0,1.0,1.0,2.0,bagus,0.0,unfurnished,2.0,harga tinggi
1500000000.0,Dijual Rumah Cluster Harmoni di Harapan Indah 2 Bekasi,Harapan Indah, Bekasi,-6.1817523,106.9736839,rumah,3.0,2.0,105.0,105.0,0.0,2200.0,1.0,0.0,2.0,bagus,0.0,unfurnished,2.0,harga tinggi
4300000000.0,Rumah Siap Huni Luas 325m2 Type 4kt di Cluster Asera Hi Harapan Indah Bekasi,Harapan Indah, Bekasi,-6.1817523,106.9736839,rumah,4.0,4.0,325.0,200.0,2.0,4400.0,1.0,1.0,3.0,bagus,1.0,unfurnished,4.0,harga sangat tinggi
1300000000.0,Dijual Cepat Rumah Dalam Cluster Terdepan di Harapan Indah 2 Bekasi cluster Taman Puspa,Harapan Indah, Bekasi,-6.1817523,106.9736839,rumah,2.0,2.0,90.0,90.0,0.0,2200.0,1.0,1.0,2.0,bagus,0.0,unfurnished,0.0,harga rendah
1300000000.0,Dijual Cepat Rumah Dalam Cluster Terdepan di Harapan Indah 2 Bekasi cluster Taman Puspa,Harapan Indah, Bekasi,-6.1817523,106.9736839,rumah,2.0,2.0,90.0,90.0,0.0,2200.0,1.0,1.0,2.0,bagus,0.0,unfurnished,0.0,harga rendah
1800000000.0,"Rumah 2 Lantai Sudah Renovasi Unfurnished di Cluster Samata Harapan Indah 
bekasi Jawa Barat, Bekasi",Harapan Indah, Bekasi,-6.1817523,106.9736839,rumah,2.0,2.0,133.0,80.0,1.0,2200.0,1.0,1.0,2.0,sudah renovasi,1.0,unfurnished,2.0,harga tinggi
520000000.0,"Dijual Rumah Murah Di Taman Harapan Baru Thb, Bekasi",Harapan Indah, Bekasi,-6.1817523,106.9736839,rumah,3.0,1.0,36.0,60.0,0.0,1300.0,0.0,0.0,1.0,butuh renovasi,1.0,unfurnished,0.0,harga sangat rendah
1300000000.0,Dijual rumah nyaman private lake 2 lantai cluster lavesh harapan indah,Harapan Indah, Bekasi,-6.1817523,106.9736839,rumah,2.0,2.0,84.0,56.0,2.0,2200.0,0.0,0.0,2.0,bagus,0.0,semi furnished,4.0,harga rendah
685000000.0,"Dijual Rumah 1,5 Lantai di Hi Jl Kemuning Harapan Indah",Harapan Indah, Bekasi,-6.1817523,106.9736839,rumah,2.0,1.0,94.0,110.0,1.0,2200.0,0.0,0.0,1.0,bagus,1.0,unfurnished,6.0,harga sangat rendah
930000000.0,"Dijual Cepat Rumah di Bolevar Hijau Harapan Indah, Bekasi.",Harapan Indah, Bekasi,-6.1817523,106.9736839,rumah,2.0,1.0,105.0,70.0,1.0,1300.0,0.0,0.0,1.0,bagus,1.0,unfurnished,6.0,harga rendah
685000000.0,"Dijual Rumah 1,5 Lantai di Hi Jl Kemuning Harapan Indah",Harapan Indah, Bekasi,-6.1817523,106.9736839,rumah,2.0,1.0,94.0,110.0,1.0,1300.0,0.0,0.0,1.0,bagus,1.0,unfurnished,6.0,harga sangat rendah
2100000000.0,Rumah Bagus Cluster Harga Miring di bawah Pasaran BU! siapa cepat dapat,Harapan Indah, Bekasi,-6.1817523,106.9736839,rumah,4.0,3.0,180.0,150.0,2.0,2200.0,0.0,0.0,2.0,baru,0.0,unfurnished,2.0,harga tinggi
520000000.0,Rumah Harga Terjangkau Perumahan Taman Harapan Baru Bekasi,Harapan Indah, Bekasi,-6.1817523,106.9736839,rumah,3.0,1.0,60.0,45.0,1.0,1300.0,0.0,0.0,1.0,butuh renovasi,0.0,unfurnished,0.0,harga sangat rendah
520000000.0,Rumah Harga Terjangkau Perumahan Taman Harapan Baru Bekasi,Harapan Indah, Bekasi,-6.1817523,106.9736839,rumah,3.0,1.0,60.0,45.0,1.0,1300.0,0.0,0.0,1.0,butuh renovasi,0.0,unfurnished,0.0,harga sangat rendah
1200000000.0,"Dijual rumah di Cluster Ebony Greenara , Harapan Indah Bekasi 
Dijual rumah di Cluster Ebony Greenara , Harapan Indah Bekasi",Harapan Indah, Bekasi,-6.1817523,106.9736839,rumah,2.0,1.0,119.0,63.0,1.0,2200.0,0.0,0.0,1.0,baru,1.0,unfurnished,7.0,harga rendah
1200000000.0,Rumah siap huni di cluster Ebony Green Ara Harapan Indah,Harapan Indah, Bekasi,-6.1817523,106.9736839,rumah,2.0,1.0,119.0,63.0,0.0,2200.0,0.0,0.0,1.0,bagus,0.0,unfurnished,0.0,harga rendah
2170000000.0,Rumah cantik siap huni cluster Arana harapan indah Bekasi,Harapan Indah, Bekasi,-6.1817523,106.9736839,rumah,3.0,3.0,144.0,121.0,0.0,2200.0,0.0,0.0,1.0,bagus,0.0,unfurnished,2.0,harga tinggi
1450000000.0,Rumah 2 Lantai Siap Huni Kota Harapan Indah Bekasi,Harapan Indah, Bekasi,-6.1817523,106.9736839,rumah,4.0,3.0,131.0,225.0,2.0,2200.0,0.0,0.0,2.0,bagus,0.0,unfurnished,0.0,harga rendah
1200000000.0,"Rumah 2 Lantai Baru Unfurnished SHM di Cluster 
greenara Residance
harapan Indah
, Bekasi",Harapan Indah, Bekasi,-6.1817523,106.9736839,rumah,2.0,2.0,90.0,53.0,1.0,2200.0,0.0,0.0,2.0,baru,1.0,unfurnished,0.0,harga rendah
1450000000.0,Rumah 2 Lantai Siap Huni Kota Harapan Indah Bekasi,Harapan Indah, Bekasi,-6.1817523,106.9736839,rumah,4.0,3.0,131.0,225.0,2.0,2200.0,1.0,1.0,2.0,bagus,0.0,unfurnished,0.0,harga rendah
1400000000.0,Dijual disewakan Rumah 2 Lantai Di Cluster Adara Harapan Indah 2 Bekasi,Harapan Indah, Bekasi,-6.1817523,106.9736839,rumah,2.0,2.0,108.0,69.0,2.0,2200.0,1.0,1.0,2.0,bagus,0.0,unfurnished,0.0,harga rendah
620000000.0,Rumah tua jual murah di harapan indah bekasi,Harapan Indah, Bekasi,-6.1817523,106.9736839,rumah,2.0,1.0,96.0,70.0,1.0,1300.0,0.0,0.0,1.0,butuh renovasi,0.0,unfurnished,0.0,harga sangat rendah
1450000000.0,"Dijual Rumah Minimalis 1lt Siap Huni,cluster Aralia, Harapan Indah. Bekasi",Harapan Indah, Bekasi,-6.1817523,106.9736839,rumah,2.0,2.0,144.0,110.0,1.0,3500.0,1.0,0.0,1.0,bagus,0.0,unfurnished,0.0,harga rendah
1800000000.0,Dijual Rumah di Boulevard Hijau Harapan Indah,Harapan Indah, Bekasi,-6.1817523,106.9736839,rumah,3.0,2.0,144.0,120.0,0.0,2200.0,1.0,0.0,1.0,bagus,0.0,unfurnished,2.0,harga tinggi
1600000000.0,"Dijual Rumah di Kota Harapan Indah, Cluster Delima, Bekasi Bebas Banjir",Harapan Indah, Bekasi,-6.1817523,106.9736839,rumah,3.0,2.0,160.0,260.0,0.0,2200.0,0.0,0.0,2.0,bagus,0.0,unfurnished,2.0,harga tinggi
3000000000.0,"Dijual Rumah Cantik Dalam Cluster Taman Puspa. Harapan Indah 2, Bekasi",Harapan Indah, Bekasi,-6.1817523,106.9736839,rumah,4.0,5.0,160.0,280.0,0.0,7600.0,1.0,1.0,2.0,bagus,0.0,unfurnished,2.0,harga tinggi
3000000000.0,"Dijual Rumah Cantik Dalam Cluster Taman Puspa. Harapan Indah 2, Bekasi",Harapan Indah, Bekasi,-6.1817523,106.9736839,rumah,4.0,5.0,160.0,280.0,0.0,7600.0,1.0,1.0,2.0,bagus,0.0,unfurnished,2.0,harga tinggi
1600000000.0,"Rumah Bebas Banjir 2 Lantai Dalam Cluster Delima Di Harapan Indah, Bekasi",Harapan Indah, Bekasi,-6.1817523,106.9736839,rumah,3.0,2.0,120.0,260.0,0.0,2200.0,0.0,0.0,2.0,bagus,0.0,unfurnished,2.0,harga tinggi
1800000000.0,"Rumah Hunian Nyaman Harga Murah Di Boulevard Hijau, Harapan Indah, Bekasi",Harapan Indah, Bekasi,-6.1817523,106.9736839,rumah,3.0,2.0,144.0,120.0,0.0,2200.0,1.0,0.0,1.0,bagus,0.0,unfurnished,2.0,harga tinggi
2700000000.0,Di Jual Cepat Rumah Hook di Harapan Indah Bekasi,Harapan Indah, Bekasi,-6.1817523,106.9736839,rumah,3.0,3.0,270.0,175.0,2.0,5500.0,1.0,1.0,2.0,bagus,0.0,unfurnished,2.0,harga tinggi
1400000000.0,Dijual Rumah 2 Lantai di Cluster Adara Harapan Indah 2 Bekasi,Harapan Indah, Bekasi,-6.1817523,106.9736839,rumah,2.0,2.0,108.0,69.0,1.0,2200.0,1.0,1.0,2.0,bagus,0.0,unfurnished,0.0,harga rendah
970000000.0,Rumah 2 Lantai Tanpa Dp Di Tarumajaya Dekat Harapan Indah,Harapan Indah, Bekasi,-6.1817523,106.9736839,rumah,3.0,2.0,53.0,63.0,1.0,1300.0,0.0,0.0,2.0,baru,0.0,semi furnished,0.0,harga rendah
575000000.0,Rumah Baru Type Scadinavian Sertifikat SHM Kota Bekasi,Bekasi Kota, Bekasi,-6.2845395,106.973377,rumah,2.0,1.0,60.0,55.0,1.0,1300.0,0.0,0.0,2.0,baru,1.0,unfurnished,0.0,harga sangat rendah
900000000.0,RUMAH SIAP HUNI CLUSTER HARGA WAJIB NEGO,Bekasi Kota, Bekasi,-6.2845395,106.973377,rumah,3.0,2.0,72.0,69.0,1.0,1300.0,0.0,0.0,2.0,bagus sekali,1.0,semi furnished,2.0,harga rendah
1250000000.0,Rumah 3 Lantai Baru Akses Jl Raya Dekat Tol,Bekasi Kota, Bekasi,-6.2845395,106.973377,rumah,3.0,3.0,60.0,110.0,2.0,2200.0,0.0,0.0,3.0,baru,0.0,semi furnished,0.0,harga rendah
525000000.0,"Cluster 1 Lantai 3 Kamar Tidur , Lokasi Strategis Dekat Jakarta",Bekasi Kota, Bekasi,-6.2845395,106.973377,rumah,3.0,1.0,72.0,42.0,1.0,1300.0,0.0,0.0,1.0,baru,1.0,unfurnished,0.0,harga sangat rendah
510000000.0,"Cluster Siap Huni Dinding Bata Merah , Lokasi Strategis",Bekasi Kota, Bekasi,-6.2845395,106.973377,rumah,2.0,1.0,70.0,38.0,1.0,1300.0,0.0,0.0,1.0,baru,1.0,unfurnished,0.0,harga sangat rendah
895000000.0,"Jual rumah di pulo sirih tengah galaxy bekasi,",Bekasi Kota, Bekasi,-6.2845395,106.973377,rumah,2.0,2.0,92.0,120.0,1.0,1300.0,0.0,0.0,2.0,bagus,0.0,unfurnished,7.0,harga rendah
2500000000.0,"Rumah Siap Huni di Villa Meutia Kirana, Bekasi",Bekasi Kota, Bekasi,-6.2845395,106.973377,rumah,4.0,3.0,135.0,110.0,2.0,5500.0,0.0,0.0,2.0,bagus,0.0,semi furnished,2.0,harga tinggi
1650000000.0,"Rumah Cantik Murah 2Lantai Hook, Lt 165m Jatiraden /Jatisampurna Bekasi Kota..",Bekasi Kota, Bekasi,-6.2845395,106.973377,rumah,4.0,3.0,165.0,180.0,2.0,2200.0,0.0,1.0,2.0,sudah renovasi,2.0,semi furnished,7.0,harga tinggi
690000000.0,Rumah Modern Luas Strategis Berada di Lingkungan Perkotaan,Bekasi Kota, Bekasi,-6.2845395,106.973377,rumah,1.0,1.0,94.0,75.0,1.0,1300.0,0.0,0.0,1.0,bagus,1.0,furnished,1.0,harga sangat rendah
750000000.0,"Rumah Dijual Cluster Free Biaya2 Dekat Tol Jatiasih Bekasi Kota, Bekasi",Bekasi Kota, Bekasi,-6.2845395,106.973377,rumah,2.0,1.0,78.0,54.0,1.0,1300.0,0.0,0.0,1.0,baru,0.0,unfurnished,1.0,harga sangat rendah
764000000.0,Gracia Ayu Rumah 2 Lantai 3 Kamar Tidur Strategis 2 Menit Stasiun Cibitung,Bekasi Kota, Bekasi,-6.2845395,106.973377,rumah,3.0,3.0,78.0,83.0,2.0,2200.0,0.0,0.0,2.0,baru,0.0,unfurnished,0.0,harga sangat rendah
764000000.0,Gracia Ayu Rumah 2 Lantai 3 Kamar Tidur Strategis 8 Menit Tol Cibitung,Bekasi Kota, Bekasi,-6.2845395,106.973377,rumah,3.0,3.0,78.0,83.0,2.0,2200.0,0.0,0.0,2.0,baru,0.0,unfurnished,0.0,harga sangat rendah
42000000.0,Oper Kredit Cluster Strategis 5 Menit Tol Jorr2 Bekasi,Bekasi Kota, Bekasi,-6.2845395,106.973377,rumah,2.0,2.0,60.0,40.0,1.0,1300.0,0.0,0.0,1.0,baru,0.0,unfurnished,1.0,harga sangat rendah
1400000000.0,HUNIAN MEWAH 3 LANTAI DI DUTA LESTARI BEKASI KOTA SELANGKAH KE SUMARECON BEKASI,Bekasi Kota, Bekasi,-6.2845395,106.973377,rumah,3.0,3.0,77.0,150.0,1.0,3300.0,0.0,0.0,3.0,bagus,0.0,unfurnished,0.0,harga rendah
500000000.0,Rumah 2 Lantai Strategis Fasilitas Smart Home Bonus Kanopi Cantik,Cibitung, Bekasi,-6.243801,107.1036725,rumah,2.0,2.0,60.0,48.0,1.0,2200.0,0.0,0.0,2.0,baru,1.0,unfurnished,0.0,harga sangat rendah
342000000.0,"RUMAH MURAH DI BEKASI DEKAT ST.BEKASI,DP0% 1JT ALLIN,FREE SURAT²",Cibitung, Bekasi,-6.243801,107.1036725,rumah,2.0,1.0,66.0,63.0,1.0,1300.0,0.0,0.0,1.0,baru,2.0,unfurnished,0.0,harga sangat rendah
764000000.0,Gracia Ayu Rumah 2 Lantai 3 Kamar Tidur Strategis 2 Menit Stasiun Cibitung,Cibitung, Bekasi,-6.243801,107.1036725,rumah,3.0,3.0,78.0,83.0,2.0,2200.0,0.0,0.0,2.0,baru,0.0,unfurnished,0.0,harga sangat rendah
764000000.0,Gracia Ayu Rumah 2 Lantai 3 Kamar Tidur Strategis 8 Menit Tol Cibitung,Cibitung, Bekasi,-6.243801,107.1036725,rumah,3.0,3.0,78.0,83.0,2.0,2200.0,0.0,0.0,2.0,baru,0.0,unfurnished,0.0,harga sangat rendah
500000000.0,Rumah Exclusive Fasilitas Smart Home,Cibubur, Bekasi,-6.3551787,106.8646203,rumah,2.0,2.0,60.0,48.0,1.0,2200.0,0.0,0.0,1.0,bagus,1.0,unfurnished,0.0,harga sangat rendah
1150000000.0,Rumah Strategis Siap Kpr Area Cibubur Dekat Mall Harga All In Nego,Cibubur, Bekasi,-6.3551787,106.8646203,rumah,2.0,1.0,90.0,70.0,1.0,2200.0,0.0,0.0,1.0,bagus,0.0,unfurnished,0.0,harga rendah
599000000.0,Rumah Dekat Cibubur Harga All In Kpr Di Limus Pratama Regency,Cibubur, Bekasi,-6.3551787,106.8646203,rumah,2.0,1.0,72.0,60.0,1.0,1300.0,0.0,0.0,1.0,bagus,1.0,unfurnished,0.0,harga sangat rendah
1680000000.0,Rumah Luas Strategis Di Cibubur Bebas Banjir Harga All In Siap Kpr,Cibubur, Bekasi,-6.3551787,106.8646203,rumah,3.0,2.0,200.0,90.0,1.0,2200.0,1.0,0.0,1.0,bagus,1.0,unfurnished,2.0,harga tinggi
1560000000.0,Rumah Elite Murah Dekat Univ Mercu Buana Kranggan,Cibubur, Bekasi,-6.3551787,106.8646203,rumah,3.0,3.0,121.0,105.0,2.0,2200.0,0.0,0.0,2.0,baru,2.0,semi furnished,0.0,harga tinggi
1180000000.0,Rumah Baru 2Lantai Fasilitas Lengkap dekat Tol Jatiwarna Bekasi,Cibubur, Bekasi,-6.3551787,106.8646203,rumah,3.0,3.0,84.0,77.0,2.0,1300.0,0.0,0.0,2.0,baru,0.0,unfurnished,2.0,harga rendah
1180000000.0,Rumah Murah 2 Lantai Strategis Dekat Tol Cibubur Bekasi,Cibubur, Bekasi,-6.3551787,106.8646203,rumah,3.0,2.0,84.0,77.0,2.0,2200.0,1.0,1.0,2.0,baru,0.0,unfurnished,0.0,harga rendah
990000000.0,"Full Bata Merah, Hanya 100 Meter Dr Jalan Utama, Cluster 2 Lantai",Cibubur, Bekasi,-6.3551787,106.8646203,rumah,3.0,2.0,95.0,60.0,2.0,2200.0,0.0,0.0,2.0,baru,0.0,unfurnished,0.0,harga rendah
800000000.0,Cluster Elegan 2 Lantai di Cibubur,Cibubur, Bekasi,-6.3551787,106.8646203,rumah,3.0,2.0,84.0,91.0,1.0,2200.0,0.0,0.0,2.0,baru,0.0,unfurnished,0.0,harga rendah
718000000.0,"Cukup Booking, Tanpa DP, Free Biaya KPR, Free BPHTB",Cibubur, Bekasi,-6.3551787,106.8646203,rumah,2.0,1.0,72.0,40.0,2.0,1300.0,0.0,0.0,1.0,baru,1.0,furnished,0.0,harga sangat rendah
1390000000.0,"Terrace Garden Citra Gran Cibubur, Rumah Harga Perdana Dekat Tol",Cibubur, Bekasi,-6.3551787,106.8646203,rumah,3.0,2.0,60.0,64.0,1.0,2200.0,0.0,0.0,2.0,baru,0.0,unfurnished,-1.0,harga rendah
764000000.0,Gracia Ayu Rumah 2 Lantai 3 Kamar Tidur Strategis 2 Menit Stasiun Cibitung,Cibubur, Bekasi,-6.3551787,106.8646203,rumah,3.0,3.0,78.0,83.0,2.0,2200.0,0.0,0.0,2.0,baru,0.0,unfurnished,0.0,harga sangat rendah
1200000000.0,Rumah di jual dalam cluster besar dengan lokasi strategis dekat tol di Kranggan cibubur,Cibubur, Bekasi,-6.3551787,106.8646203,rumah,4.0,3.0,86.0,115.0,1.0,2200.0,0.0,0.0,2.0,baru,0.0,unfurnished,0.0,harga rendah
1310000000.0,Rumah Baru 2 Lantai Dalam Cluster di Kranggan Dekat Ke Cibubur Dan Tol Jariwarna,Cibubur, Bekasi,-6.3551787,106.8646203,rumah,3.0,3.0,86.0,115.0,1.0,2200.0,0.0,0.0,2.0,baru,1.0,unfurnished,0.0,harga rendah
680000000.0,Rumah Dekat Grand Wisata Siap Kpr di Cluster Batara Residence Harga All In,Mustikajaya, Bekasi,-6.292665,107.0274099,rumah,2.0,1.0,72.0,36.0,1.0,1300.0,0.0,0.0,1.0,bagus,0.0,unfurnished,0.0,harga sangat rendah
680000000.0,Rumah Strategis Dekat Jati Asih Harga All In Siap Kpr di Batara Residence,Mustikajaya, Bekasi,-6.292665,107.0274099,rumah,2.0,1.0,72.0,36.0,0.0,1300.0,0.0,0.0,1.0,sudah renovasi,1.0,unfurnished,0.0,harga sangat rendah
1200000000.0,Rumah Minimalis Siap Kpr Harga All In di Royal Park Residence,Mustikajaya, Bekasi,-6.292665,107.0274099,rumah,3.0,2.0,165.0,90.0,0.0,1300.0,0.0,0.0,1.0,sudah renovasi,1.0,unfurnished,0.0,harga rendah
680000000.0,Rumah Harga All In Di Batara Residence Dekat Bantar Gebang Bebas Banjir Siap Kpr,Mustikajaya, Bekasi,-6.292665,107.0274099,rumah,2.0,1.0,72.0,36.0,0.0,1300.0,0.0,0.0,1.0,sudah renovasi,1.0,unfurnished,0.0,harga sangat rendah
680000000.0,Rumah Unit Pojokan Siap Kpr Harga All In di Cluster Batara Residence,Mustikajaya, Bekasi,-6.292665,107.0274099,rumah,2.0,1.0,72.0,36.0,0.0,1300.0,0.0,0.0,1.0,sudah renovasi,1.0,unfurnished,0.0,harga sangat rendah
1200000000.0,Rumah Luas di Royal Park Residence Dekat Jati Asih Harga All In Siap Kpr,Mustikajaya, Bekasi,-6.292665,107.0274099,rumah,3.0,2.0,165.0,90.0,0.0,1300.0,0.0,0.0,1.0,sudah renovasi,1.0,unfurnished,0.0,harga rendah
680000000.0,Rumah Unit Pojokan Siap Kpr Harga All In di Cluster Batara Residence,Mustikajaya, Bekasi,-6.292665,107.0274099,rumah,2.0,1.0,72.0,36.0,1.0,1300.0,0.0,0.0,1.0,sudah renovasi,1.0,unfurnished,0.0,harga sangat rendah
1200000000.0,Rumah Minimalis Siap Kpr di Royal Park Residence Harga All In Nego,Mustikajaya, Bekasi,-6.292665,107.0274099,rumah,3.0,2.0,165.0,90.0,1.0,1300.0,0.0,0.0,1.0,sudah renovasi,1.0,unfurnished,0.0,harga rendah
390000000.0,Rumah Exclusive Fasilitas Smart Home System,Mustikajaya, Bekasi,-6.292665,107.0274099,rumah,2.0,1.0,60.0,36.0,1.0,1300.0,0.0,0.0,1.0,bagus,1.0,unfurnished,0.0,harga sangat rendah
455000000.0,Cluster Bebas Bajir Mustika Jaya,Mustikajaya, Bekasi,-6.292665,107.0274099,rumah,2.0,1.0,70.0,41.0,1.0,2200.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,harga sangat rendah
1010000000.0,Rumah Nyaman Asri Dan Tenang Lokasi Setrategis 7 Menit Dari Grand Wisata,Mustikajaya, Bekasi,-6.292665,107.0274099,rumah,3.0,2.0,125.0,65.0,1.0,2200.0,0.0,0.0,2.0,baru,0.0,unfurnished,0.0,harga rendah
690000000.0,Cluater Setrategis Terbaik Dekat Grand Wisata Bonus Kolam Renang,Mustikajaya, Bekasi,-6.292665,107.0274099,rumah,2.0,1.0,96.0,48.0,1.0,2200.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,harga sangat rendah
988000000.0,Perumahan Syariah Konsep.Smart Home Terbesar Di Bekasi Timur,Mustikajaya, Bekasi,-6.292665,107.0274099,rumah,3.0,2.0,72.0,60.0,1.0,2200.0,0.0,0.0,2.0,baru,1.0,unfurnished,0.0,harga rendah
465000000.0,Cukup bayar Booking fee 2.5 juta punya rumah di dalam kota Bekasi,Mustikajaya, Bekasi,-6.292665,107.0274099,rumah,2.0,1.0,60.0,55.0,1.0,1300.0,0.0,0.0,1.0,baru,1.0,unfurnished,3.0,harga sangat rendah
480000000.0,Beli rumah gratis paket usaha !,Mustikajaya, Bekasi,-6.292665,107.0274099,rumah,2.0,2.0,60.0,55.0,1.0,2200.0,0.0,0.0,2.0,baru,1.0,unfurnished,3.0,harga sangat rendah
625000000.0,Cluster strategis dekat ke pintu toll grand wisata di cimuning kota bekasi,Mustikajaya, Bekasi,-6.292665,107.0274099,rumah,2.0,1.0,72.0,48.0,1.0,1300.0,0.0,0.0,1.0,baru,0.0,unfurnished,0.0,harga sangat rendah
3000000000.0,"Rumah siap huni gaya Bali di Dukuh Zamrud, Bekasi Timur",Mustikajaya, Bekasi,-6.292665,107.0274099,rumah,4.0,4.0,210.0,310.0,1.0,3300.0,1.0,1.0,2.0,bagus,0.0,unfurnished,7.0,harga tinggi
1180000000.0,"Rumah Siap Huni 2 Lantai Termurah Dalam Cluster Strategis Di Jalan Utama Jatisampurna, Bekasi",Jatisampurna, Bekasi,-6.363929,106.9250756,rumah,3.0,2.0,84.0,77.0,0.0,2200.0,0.0,0.0,2.0,bagus sekali,0.0,unfurnished,1.0,harga rendah
1080000000.0,Rumah Strategis Dekat Pondok Melati Harga All In Kpr Di Lavender Residence,Jatisampurna, Bekasi,-6.363929,106.9250756,rumah,2.0,2.0,105.0,90.0,0.0,2200.0,1.0,0.0,2.0,bagus,1.0,unfurnished,0.0,harga rendah
1050000000.0,Hunian Cantik Furnish Free Bphtb,Jatisampurna, Bekasi,-6.363929,106.9250756,rumah,2.0,1.0,90.0,70.0,1.0,2200.0,0.0,0.0,1.0,bagus,1.0,furnished,15.0,harga rendah
